"Model","Scenario","Region","X2045","X2046","X2047","X2048","X2049","X2050"
"MESSAGEix-GLOBIOM 1.1-M-R12","Below 2","JPN",-0.0234615237,-0.02383516703,-0.02381720686,-0.02358377495,-0.02315211535,-0.02244258643
"MESSAGEix-GLOBIOM 1.1-M-R12","Below 2",NA,-0.03279321816,-0.03420214344,-0.03558002416,-0.03681119606,-0.03785308468,-0.03868959041
"MESSAGEix-GLOBIOM 1.1-M-R12","Below 2","LVA",-0.01106017313,-0.01105018202,-0.01095516457,-0.01072502506,-0.01042437045,-0.01000334329
"MESSAGEix-GLOBIOM 1.1-M-R12","Below 2","LTU",-0.01663500865,-0.01674065803,-0.0166099233,-0.01629412575,-0.01590179124,-0.01539726779
"MESSAGEix-GLOBIOM 1.1-M-R12","Below 2","MYS",-0.0240064629,-0.02421607554,-0.02448433753,-0.02465653605,-0.02463943237,-0.02433011741
"MESSAGEix-GLOBIOM 1.1-M-R12","Below 2","MEX",-0.02261733451,-0.02262609213,-0.02256685896,-0.022351558,-0.02192912146,-0.02123965943
"MESSAGEix-GLOBIOM 1.1-M-R12","Below 2",NA,-0.07376204799,-0.07767941544,-0.08155965482,-0.08523490355,-0.08859009013,-0.09168333745
"MESSAGEix-GLOBIOM 1.1-M-R12","Below 2","NLD",-0.00391021768,-0.0038428451,-0.00369215428,-0.00342011228,-0.00306061873,-0.00248765055
"MESSAGEix-GLOBIOM 1.1-M-R12","Below 2","NZL",0.0017644119,0.00265710492,0.0036001072,0.00461273836,0.00575527531,0.00709640083
"MESSAGEix-GLOBIOM 1.1-M-R12","Below 2","NOR",-0.01397560723,-0.01434829502,-0.01476172994,-0.0150065858,-0.01517833351,-0.01521536672
"MESSAGEix-GLOBIOM 1.1-M-R12","Below 2","POL",-0.00024324738,0.0002475275,0.00084873488,0.00153386464,0.00230450267,0.00323728606
"MESSAGEix-GLOBIOM 1.1-M-R12","Below 2","PRT",-0.01803605986,-0.0183871994,-0.01873492336,-0.01926012859,-0.01984993194,-0.02018962865
"MESSAGEix-GLOBIOM 1.1-M-R12","Below 2","ROU",-0.02694042489,-0.02834454206,-0.02965813685,-0.03097497712,-0.03225444383,-0.03342564228
"MESSAGEix-GLOBIOM 1.1-M-R12","Below 2","RUS",-0.08224633964,-0.08723408731,-0.09191348454,-0.09649407668,-0.1009433823,-0.1051352315
"MESSAGEix-GLOBIOM 1.1-M-R12","Below 2","SGP",-0.01989770641,-0.02136824625,-0.02290281849,-0.02439597446,-0.02577814997,-0.02689677073
"MESSAGEix-GLOBIOM 1.1-M-R12","Below 2","SVK",-0.00973984736,-0.00969516187,-0.00950980476,-0.00924553514,-0.00892506728,-0.00844414393
"MESSAGEix-GLOBIOM 1.1-M-R12","Below 2","SVN",-0.00691104343,-0.00674300748,-0.00647017368,-0.0062889786,-0.00610046081,-0.00575728583
"MESSAGEix-GLOBIOM 1.1-M-R12","Below 2","ZAF",-0.02107473115,-0.02235098282,-0.02337396571,-0.02415880498,-0.02472470367,-0.02497513326
"MESSAGEix-GLOBIOM 1.1-M-R12","Below 2","KOR",-0.00620360993,-0.0056254079,-0.00496645156,-0.00425743203,-0.0034391603,-0.00244861702
"MESSAGEix-GLOBIOM 1.1-M-R12","Below 2","ESP",-0.02406275042,-0.02467053811,-0.02520123355,-0.02586993272,-0.02638786283,-0.02638085791
"MESSAGEix-GLOBIOM 1.1-M-R12","Below 2","SWE",-0.01323386158,-0.01345490299,-0.0136517499,-0.01376294097,-0.01381492707,-0.01370252111
"MESSAGEix-GLOBIOM 1.1-M-R12","Below 2","CHE",0.00866327308,0.01016206501,0.01169642778,0.0132182676,0.01481155436,0.01659757562
"MESSAGEix-GLOBIOM 1.1-M-R12","Below 2","TWN",-0.01219668917,-0.01176415421,-0.01122827133,-0.01069657405,-0.01007901095,-0.00909006129
"MESSAGEix-GLOBIOM 1.1-M-R12","Below 2","TUR",-0.02457875555,-0.02542069874,-0.0262200478,-0.02693456583,-0.02741616422,-0.02754838653
"MESSAGEix-GLOBIOM 1.1-M-R12","Below 2","GBR",-0.00579272325,-0.00543011283,-0.00510977653,-0.00477151899,-0.0044036633,-0.00395515371
"MESSAGEix-GLOBIOM 1.1-M-R12","Below 2","USA",-0.03105518382,-0.03156220983,-0.03185492574,-0.03202548036,-0.03212187791,-0.03197072115
"MESSAGEix-GLOBIOM 1.1-M-R12","Below 2","VNM",-0.0373155247,-0.03868307769,-0.03994293977,-0.0410027733,-0.04193833236,-0.04259764875
"REMIND-MAgPIE 3.2-4.6","Delayed transition",NA,-0.09520003912,-0.1013681712,-0.1067604324,-0.1113562226,-0.1152417422,-0.1186482281
"REMIND-MAgPIE 3.2-4.6","Delayed transition","ARG",-0.02520326819,-0.02710440183,-0.02876876421,-0.03037052901,-0.03173392731,-0.03282842041
"REMIND-MAgPIE 3.2-4.6","Delayed transition",NA,-0.03515260583,-0.03537297672,-0.03558000552,-0.03585134097,-0.03604358555,-0.03604489582
"REMIND-MAgPIE 3.2-4.6","Delayed transition","AUS",-0.0466167038,-0.04849395397,-0.04919123319,-0.0495836378,-0.04983962421,-0.04998888439
"REMIND-MAgPIE 3.2-4.6","Delayed transition","AUT",-0.03580915377,-0.03591265571,-0.03534114588,-0.03421707323,-0.03265966302,-0.03083490951
"REMIND-MAgPIE 3.2-4.6","Delayed transition","BEL",-0.01500787373,-0.01647115836,-0.01772534487,-0.01878014185,-0.01965487467,-0.02022661308
"REMIND-MAgPIE 3.2-4.6","Delayed transition","BRA",-0.04061082814,-0.04237125531,-0.04409569427,-0.04565024544,-0.0469156809,-0.04801596284
"REMIND-MAgPIE 3.2-4.6","Delayed transition","BGR",-0.02666518878,-0.02532928992,-0.02350102455,-0.02140642274,-0.01925814386,-0.01726904315
"REMIND-MAgPIE 3.2-4.6","Delayed transition","CAN",-0.04656742114,-0.04746316681,-0.04801490338,-0.04840346829,-0.04870280335,-0.04891505505
"REMIND-MAgPIE 3.2-4.6","Delayed transition","CHL",0.00706401263,0.005685315,0.00452262507,0.00354614748,0.00274979657,0.00220072244
"REMIND-MAgPIE 3.2-4.6","Delayed transition","CHN",-0.04357886634,-0.04341102488,-0.04250724529,-0.04121894787,-0.03972046426,-0.0382747182
"REMIND-MAgPIE 3.2-4.6","Delayed transition","HRV",-0.05179846191,-0.04687813651,-0.04079203292,-0.03419056192,-0.02749298187,-0.02104160096
"REMIND-MAgPIE 3.2-4.6","Delayed transition","CZE",-0.0128735283,-0.01310128514,-0.01318640911,-0.01327210808,-0.01338787323,-0.01350043882
"REMIND-MAgPIE 3.2-4.6","Delayed transition","DNK",-0.01878061122,-0.01988878712,-0.02074016732,-0.02137732479,-0.02194879993,-0.02244735055
"REMIND-MAgPIE 3.2-4.6","Delayed transition",NA,-0.01934318587,-0.01300983318,-0.00743072015,-0.00305601528,0.00012618939,0.00227643649
"REMIND-MAgPIE 3.2-4.6","Delayed transition","EGY",-0.04684579651,-0.04819578319,-0.04934354927,-0.05033638624,-0.05112505352,-0.0519305112
"REMIND-MAgPIE 3.2-4.6","Delayed transition","EST",-0.02902123915,-0.02707416079,-0.02458764244,-0.02198298184,-0.01968139939,-0.01799532841
"REMIND-MAgPIE 3.2-4.6","Delayed transition","FIN",-0.02359791242,-0.02456844258,-0.02531681166,-0.02588303052,-0.0263157245,-0.02654720792
"REMIND-MAgPIE 3.2-4.6","Delayed transition","FRA",-0.02185599213,-0.02263701977,-0.02343897968,-0.02437829502,-0.02542096631,-0.0264392743
"REMIND-MAgPIE 3.2-4.6","Delayed transition","DEU",-0.02381107423,-0.02595871771,-0.02796104444,-0.02977663241,-0.03132892711,-0.03248006661
"REMIND-MAgPIE 3.2-4.6","Delayed transition","GRC",-0.05759524936,-0.06057624018,-0.06257355776,-0.06378820115,-0.06415713167,-0.06365350865
"REMIND-MAgPIE 3.2-4.6","Delayed transition","HKG",-0.03510076018,-0.03725171854,-0.03851651281,-0.03957870855,-0.04050264107,-0.04098080789
"REMIND-MAgPIE 3.2-4.6","Delayed transition","HUN",-0.00966965684,-0.00992323938,-0.00978291452,-0.00958146068,-0.00937892212,-0.00911978495
"REMIND-MAgPIE 3.2-4.6","Delayed transition","IND",-0.04665876195,-0.04901728966,-0.05163386143,-0.05418273124,-0.05633080789,-0.05806185733
"REMIND-MAgPIE 3.2-4.6","Delayed transition","IDN",-0.01950584204,-0.01909762861,-0.01900586818,-0.0190454289,-0.01898754355,-0.01880064286
"REMIND-MAgPIE 3.2-4.6","Delayed transition","IRL",-0.02983174351,-0.02980976693,-0.02958940188,-0.02922897216,-0.02882293165,-0.02848853649
"REMIND-MAgPIE 3.2-4.6","Delayed transition","ITA",-0.03311430309,-0.03331340003,-0.03364327796,-0.03414197892,-0.03456352134,-0.0347280729
"REMIND-MAgPIE 3.2-4.6","Delayed transition","JPN",-0.03547105407,-0.03499131933,-0.03450309731,-0.03460008249,-0.03504306806,-0.03535621239
"REMIND-MAgPIE 3.2-4.6","Delayed transition",NA,-0.03823356876,-0.03960342129,-0.04069035965,-0.04154853481,-0.04229866312,-0.04308282714
"REMIND-MAgPIE 3.2-4.6","Delayed transition","LVA",-0.01719695904,-0.01690065373,-0.01660569458,-0.01624921115,-0.01584390073,-0.01542497169
"REMIND-MAgPIE 3.2-4.6","Delayed transition","LTU",-0.02267234542,-0.02239738605,-0.02166419951,-0.02059382886,-0.0193253971,-0.01801763989
"REMIND-MAgPIE 3.2-4.6","Delayed transition","MYS",-0.03123959856,-0.03165179573,-0.03209274676,-0.03244718374,-0.03258195609,-0.0325474596
"REMIND-MAgPIE 3.2-4.6","Delayed transition","MEX",-0.03123133459,-0.03077638106,-0.03017442947,-0.02950711647,-0.02874342608,-0.02797629124
"REMIND-MAgPIE 3.2-4.6","Delayed transition",NA,-0.08042271294,-0.08340908739,-0.08605779329,-0.08842800379,-0.09059124284,-0.09276050482
"REMIND-MAgPIE 3.2-4.6","Delayed transition","NLD",-0.01525988714,-0.01605570013,-0.01674631927,-0.01748307556,-0.01832784655,-0.01910786609
"REMIND-MAgPIE 3.2-4.6","Delayed transition","NZL",-0.01055933743,-0.01017760548,-0.00924328192,-0.00814837827,-0.00703856678,-0.00590433211
"REMIND-MAgPIE 3.2-4.6","Delayed transition","NOR",-0.01968467897,-0.0193566997,-0.01862816824,-0.01836352554,-0.01828601004,-0.01810675753
"REMIND-MAgPIE 3.2-4.6","Delayed transition","POL",-0.01883649579,-0.01889477946,-0.01873416246,-0.01849242743,-0.01824692994,-0.01799358042
"REMIND-MAgPIE 3.2-4.6","Delayed transition","PRT",-0.03998064335,-0.04087987725,-0.0410163233,-0.04085854383,-0.04056115857,-0.04003316998
"REMIND-MAgPIE 3.2-4.6","Delayed transition","ROU",-0.03582247978,-0.03743190323,-0.03870702688,-0.03992663755,-0.04097507538,-0.0418144333
"REMIND-MAgPIE 3.2-4.6","Delayed transition","RUS",-0.08223574735,-0.08565803781,-0.08820028681,-0.09059746997,-0.09294591553,-0.09525141473
"REMIND-MAgPIE 3.2-4.6","Delayed transition","SGP",-0.02784916847,-0.03137178979,-0.03381238687,-0.03608163581,-0.03808532002,-0.03947124581
"REMIND-MAgPIE 3.2-4.6","Delayed transition","SVK",-0.02313273815,-0.02140459074,-0.01900905941,-0.01637316848,-0.01383004614,-0.01161052223
"REMIND-MAgPIE 3.2-4.6","Delayed transition","SVN",-0.01399204717,-0.01311374658,-0.01222600774,-0.01141136188,-0.01067519551,-0.01000744536
"REMIND-MAgPIE 3.2-4.6","Delayed transition","ZAF",-0.05044497879,-0.05457411469,-0.05794083226,-0.06074935082,-0.06317366422,-0.06524418453
"REMIND-MAgPIE 3.2-4.6","Delayed transition","KOR",-0.00711941558,-0.00724922915,-0.00740967157,-0.0076454883,-0.00795948503,-0.00828463829
"REMIND-MAgPIE 3.2-4.6","Delayed transition","ESP",-0.03861510044,-0.03945182059,-0.03980617166,-0.040012077,-0.04001876629,-0.03973551752
"REMIND-MAgPIE 3.2-4.6","Delayed transition","SWE",-0.02358272742,-0.02512628509,-0.0267335235,-0.02828911492,-0.02973691004,-0.03105094519
"REMIND-MAgPIE 3.2-4.6","Delayed transition","CHE",-0.00340393191,-0.00363171719,-0.00414506536,-0.00488904384,-0.00577010824,-0.0066590095
"REMIND-MAgPIE 3.2-4.6","Delayed transition","TWN",-0.00945690965,-0.00864497796,-0.00789600689,-0.00739236634,-0.00708193765,-0.00682965386
"REMIND-MAgPIE 3.2-4.6","Delayed transition","TUR",-0.02929063197,-0.03083661096,-0.03223718256,-0.03348088002,-0.03446548871,-0.03521382804
"REMIND-MAgPIE 3.2-4.6","Delayed transition","GBR",-0.01383278428,-0.01413986551,-0.01451171909,-0.01485516379,-0.01509222202,-0.01514829736
"REMIND-MAgPIE 3.2-4.6","Delayed transition","USA",-0.03815700176,-0.03756910384,-0.03702476016,-0.03671380989,-0.03663188799,-0.03665561967
"REMIND-MAgPIE 3.2-4.6","Delayed transition","VNM",-0.03843674569,-0.04144275291,-0.04374832496,-0.0454022221,-0.04650331803,-0.0470121298
"REMIND-MAgPIE 3.2-4.6","Fragmented World",NA,-0.082052676,-0.08638244629,-0.09064194062,-0.09486029176,-0.09909222183,-0.1031315456
"REMIND-MAgPIE 3.2-4.6","Fragmented World","ARG",-0.04040861954,-0.04218610439,-0.04366687134,-0.04490098296,-0.04619935887,-0.04755577721
"REMIND-MAgPIE 3.2-4.6","Fragmented World",NA,-0.06074720759,-0.06283082307,-0.06471974643,-0.06652064451,-0.06840546122,-0.07019300253
"REMIND-MAgPIE 3.2-4.6","Fragmented World","AUS",-0.04518318461,-0.04712182058,-0.04859455892,-0.04992247164,-0.05117600193,-0.05233609283
"REMIND-MAgPIE 3.2-4.6","Fragmented World","AUT",-0.02768926051,-0.02815455993,-0.02861664173,-0.02915109531,-0.02973755866,-0.03030784526
"REMIND-MAgPIE 3.2-4.6","Fragmented World","BEL",-0.02027824126,-0.02144732178,-0.02252852528,-0.02359996606,-0.02466097663,-0.02556009075
"REMIND-MAgPIE 3.2-4.6","Fragmented World","BRA",-0.05494359627,-0.05751483211,-0.05985782538,-0.06216263647,-0.06455426315,-0.06675301751
"REMIND-MAgPIE 3.2-4.6","Fragmented World","BGR",-0.03234007134,-0.03303343905,-0.0336423041,-0.03407526977,-0.03438618015,-0.03458759977
"REMIND-MAgPIE 3.2-4.6","Fragmented World","CAN",-0.04028204847,-0.04206665403,-0.04361161339,-0.04501793332,-0.04638282666,-0.04763536779
"REMIND-MAgPIE 3.2-4.6","Fragmented World","CHL",-0.01765397365,-0.01802767774,-0.01833724799,-0.01858128216,-0.01888235682,-0.01919519276
"REMIND-MAgPIE 3.2-4.6","Fragmented World","CHN",-0.04287619643,-0.04532486041,-0.04738718281,-0.04913024081,-0.05073649636,-0.05215049582
"REMIND-MAgPIE 3.2-4.6","Fragmented World","HRV",-0.0554199867,-0.05598890099,-0.05601941552,-0.05565324556,-0.05503459321,-0.05420885647
"REMIND-MAgPIE 3.2-4.6","Fragmented World","CZE",-0.02148387531,-0.02229853674,-0.02303004856,-0.0236924114,-0.02427018401,-0.02473577747
"REMIND-MAgPIE 3.2-4.6","Fragmented World","DNK",-0.02033501875,-0.02122476099,-0.02204098845,-0.02282994591,-0.02357449337,-0.02417490581
"REMIND-MAgPIE 3.2-4.6","Fragmented World",NA,-0.03258147952,-0.03264881407,-0.03241965675,-0.03182074904,-0.03093468663,-0.02983516079
"REMIND-MAgPIE 3.2-4.6","Fragmented World","EGY",-0.06091636513,-0.0638046025,-0.06655130254,-0.06909983479,-0.0714875879,-0.07375074213
"REMIND-MAgPIE 3.2-4.6","Fragmented World","EST",-0.02594614707,-0.02663318138,-0.02719676362,-0.02765618595,-0.0281458269,-0.02869266685
"REMIND-MAgPIE 3.2-4.6","Fragmented World","FIN",-0.02354307648,-0.02443324046,-0.02521742062,-0.02593350728,-0.0266121717,-0.02718233822
"REMIND-MAgPIE 3.2-4.6","Fragmented World","FRA",-0.02650985266,-0.02795509982,-0.02920548722,-0.03037122355,-0.03150097158,-0.0324602154
"REMIND-MAgPIE 3.2-4.6","Fragmented World","DEU",-0.02448871588,-0.02601228969,-0.02742056487,-0.02875181699,-0.02999759972,-0.0310483735
"REMIND-MAgPIE 3.2-4.6","Fragmented World","GRC",-0.05559736583,-0.05840992505,-0.06083087401,-0.0628589537,-0.06459083276,-0.06602593331
"REMIND-MAgPIE 3.2-4.6","Fragmented World","HKG",-0.0561329691,-0.05891248772,-0.0613966482,-0.06367745573,-0.06599303555,-0.06813145141
"REMIND-MAgPIE 3.2-4.6","Fragmented World","HUN",-0.02499235432,-0.02596668597,-0.02678277688,-0.02748512517,-0.02805278797,-0.02843231308
"REMIND-MAgPIE 3.2-4.6","Fragmented World","IND",-0.07618856474,-0.07946036918,-0.08242083371,-0.08527239067,-0.08814503712,-0.09106912241
"REMIND-MAgPIE 3.2-4.6","Fragmented World","IDN",-0.05078759919,-0.05241209486,-0.0538938623,-0.05529826663,-0.0567748972,-0.05807368634
"REMIND-MAgPIE 3.2-4.6","Fragmented World","IRL",-0.01916271439,-0.01992965854,-0.02057978251,-0.02120486738,-0.0217982942,-0.02223864042
"REMIND-MAgPIE 3.2-4.6","Fragmented World","ITA",-0.03929546804,-0.04061041584,-0.04162454313,-0.04245685198,-0.04322085545,-0.0438204654
"REMIND-MAgPIE 3.2-4.6","Fragmented World","JPN",-0.04300539438,-0.04493758709,-0.04663098827,-0.04813139842,-0.04945161154,-0.05058490667
"REMIND-MAgPIE 3.2-4.6","Fragmented World",NA,-0.04796817949,-0.0500293335,-0.0519338402,-0.05376870721,-0.05557629387,-0.05718507311
"REMIND-MAgPIE 3.2-4.6","Fragmented World","LVA",-0.02256928466,-0.02319164294,-0.02381797273,-0.02436493708,-0.02483249682,-0.02515440108
"REMIND-MAgPIE 3.2-4.6","Fragmented World","LTU",-0.02416823109,-0.02497566058,-0.02576770582,-0.02643363056,-0.02696677904,-0.02730212786
"REMIND-MAgPIE 3.2-4.6","Fragmented World","MYS",-0.05491583424,-0.05703733629,-0.05885854776,-0.06056266924,-0.0623140246,-0.06384777975
"REMIND-MAgPIE 3.2-4.6","Fragmented World","MEX",-0.04758188328,-0.0493647384,-0.05099541697,-0.0525736328,-0.05409417731,-0.05532559871
"REMIND-MAgPIE 3.2-4.6","Fragmented World",NA,-0.07866938646,-0.08269024247,-0.08651156088,-0.09023297607,-0.09387484775,-0.09725610982
"REMIND-MAgPIE 3.2-4.6","Fragmented World","NLD",-0.02184447517,-0.02295029399,-0.02386405439,-0.0246744537,-0.02540320785,-0.02592707588
"REMIND-MAgPIE 3.2-4.6","Fragmented World","NZL",-0.02364028821,-0.02426188355,-0.02477981132,-0.02518023597,-0.02553142776,-0.02584139416
"REMIND-MAgPIE 3.2-4.6","Fragmented World","NOR",-0.01979026,-0.02062677489,-0.02128084963,-0.02190565699,-0.02248954446,-0.0229485194
"REMIND-MAgPIE 3.2-4.6","Fragmented World","POL",-0.025022785,-0.02579520094,-0.02647187663,-0.02705867387,-0.02752231238,-0.02780652642
"REMIND-MAgPIE 3.2-4.6","Fragmented World","PRT",-0.04011209991,-0.04185512231,-0.04315607566,-0.04425295745,-0.04528954173,-0.04618833639
"REMIND-MAgPIE 3.2-4.6","Fragmented World","ROU",-0.03697343174,-0.03878751425,-0.04052428687,-0.04223659676,-0.0438044417,-0.04518626405
"REMIND-MAgPIE 3.2-4.6","Fragmented World","RUS",-0.04990815807,-0.05287813669,-0.05565524897,-0.05830406767,-0.06081329374,-0.06313337794
"REMIND-MAgPIE 3.2-4.6","Fragmented World","SGP",-0.05326900748,-0.05586829993,-0.05835322866,-0.06080174917,-0.06330652684,-0.06559221757
"REMIND-MAgPIE 3.2-4.6","Fragmented World","SVK",-0.02403167134,-0.02463376285,-0.02504729107,-0.02531365617,-0.0254749064,-0.02551494019
"REMIND-MAgPIE 3.2-4.6","Fragmented World","SVN",-0.022657343,-0.02333494018,-0.02384268802,-0.02424304554,-0.02457415068,-0.02481180862
"REMIND-MAgPIE 3.2-4.6","Fragmented World","ZAF",-0.0422717076,-0.04413025742,-0.04591025839,-0.04773086493,-0.04954136976,-0.05109728863
"REMIND-MAgPIE 3.2-4.6","Fragmented World","KOR",-0.02518512106,-0.02612379014,-0.02681545108,-0.02741140295,-0.02801403967,-0.02858064164
"REMIND-MAgPIE 3.2-4.6","Fragmented World","ESP",-0.04153312119,-0.04343638959,-0.04504462171,-0.04636237187,-0.04762603481,-0.04875558686
"REMIND-MAgPIE 3.2-4.6","Fragmented World","SWE",-0.02167285581,-0.02284035479,-0.02389296679,-0.02489130063,-0.02582872407,-0.02666253678
"REMIND-MAgPIE 3.2-4.6","Fragmented World","CHE",-0.01648670407,-0.01701360318,-0.01740351042,-0.01776439603,-0.01813790164,-0.01843395902
"REMIND-MAgPIE 3.2-4.6","Fragmented World","TWN",-0.04055109329,-0.04186722887,-0.04287391593,-0.04372406651,-0.04460282865,-0.04545127165
"REMIND-MAgPIE 3.2-4.6","Fragmented World","TUR",-0.0345756405,-0.03628142088,-0.03790254668,-0.03943831047,-0.04093711371,-0.04239347804
"REMIND-MAgPIE 3.2-4.6","Fragmented World","GBR",-0.0174062263,-0.01813006811,-0.01879200487,-0.01943994714,-0.02005324972,-0.02049312797
"REMIND-MAgPIE 3.2-4.6","Fragmented World","USA",-0.04589497509,-0.04756724903,-0.04897397278,-0.05024726789,-0.05160033278,-0.0529144705
"REMIND-MAgPIE 3.2-4.6","Fragmented World","VNM",-0.05967210836,-0.06235729813,-0.06462459488,-0.06670600105,-0.06888655493,-0.07095800419
"REMIND-MAgPIE 3.2-4.6","Nationally Determined Contributions (NDCs)",NA,-0.05630161256,-0.05809434843,-0.06017416428,-0.0623141814,-0.06437020435,-0.06615840665
"REMIND-MAgPIE 3.2-4.6","Nationally Determined Contributions (NDCs)","ARG",-0.02274509522,-0.02325314978,-0.02380824367,-0.0244101138,-0.0249873822,-0.02549239229
"REMIND-MAgPIE 3.2-4.6","Nationally Determined Contributions (NDCs)",NA,-0.03461681156,-0.03565773644,-0.03684296159,-0.03780727797,-0.03850458234,-0.03903022173
"REMIND-MAgPIE 3.2-4.6","Nationally Determined Contributions (NDCs)","AUS",-0.03965813521,-0.04058211703,-0.04136992002,-0.04209475206,-0.0427678141,-0.04330889235
"REMIND-MAgPIE 3.2-4.6","Nationally Determined Contributions (NDCs)","AUT",-0.01979595832,-0.02003297589,-0.0203555571,-0.02067750912,-0.02091323302,-0.02101116045
"REMIND-MAgPIE 3.2-4.6","Nationally Determined Contributions (NDCs)","BEL",-0.0149295875,-0.01551731888,-0.01612545406,-0.01662426732,-0.01697166709,-0.01717218301
"REMIND-MAgPIE 3.2-4.6","Nationally Determined Contributions (NDCs)","BRA",-0.03411932531,-0.03528414628,-0.03646898145,-0.03752329536,-0.03840658371,-0.03915183154
"REMIND-MAgPIE 3.2-4.6","Nationally Determined Contributions (NDCs)","BGR",-0.01241299516,-0.01247234722,-0.01268417859,-0.01302849965,-0.01331243992,-0.0135139026
"REMIND-MAgPIE 3.2-4.6","Nationally Determined Contributions (NDCs)","CAN",-0.02908427859,-0.02918131298,-0.02929864038,-0.02937386702,-0.02940312672,-0.02936200357
"REMIND-MAgPIE 3.2-4.6","Nationally Determined Contributions (NDCs)","CHL",-0.00293296852,-0.00280594503,-0.0027587022,-0.00272368544,-0.00259974318,-0.00243154249
"REMIND-MAgPIE 3.2-4.6","Nationally Determined Contributions (NDCs)","CHN",-0.02449976352,-0.02556961821,-0.02664054971,-0.02755329989,-0.02833981211,-0.0289141107
"REMIND-MAgPIE 3.2-4.6","Nationally Determined Contributions (NDCs)","HRV",-0.02026001798,-0.01961371796,-0.01921778235,-0.01900534855,-0.0188310325,-0.01859236822
"REMIND-MAgPIE 3.2-4.6","Nationally Determined Contributions (NDCs)","CZE",-0.01031879941,-0.01055134974,-0.01086403313,-0.0111767938,-0.01140999915,-0.01153441138
"REMIND-MAgPIE 3.2-4.6","Nationally Determined Contributions (NDCs)","DNK",-0.0144782808,-0.01481737348,-0.01518965924,-0.01548587555,-0.01567131717,-0.015726047
"REMIND-MAgPIE 3.2-4.6","Nationally Determined Contributions (NDCs)",NA,-0.01267495094,-0.01298684632,-0.01330675912,-0.01360661199,-0.01380979434,-0.01387841244
"REMIND-MAgPIE 3.2-4.6","Nationally Determined Contributions (NDCs)","EGY",-0.03441543741,-0.03531424239,-0.03620613097,-0.03711610128,-0.03794014817,-0.03864239182
"REMIND-MAgPIE 3.2-4.6","Nationally Determined Contributions (NDCs)","EST",-0.01271321104,-0.01307165007,-0.01357947651,-0.01414425589,-0.01475091664,-0.01540957749
"REMIND-MAgPIE 3.2-4.6","Nationally Determined Contributions (NDCs)","FIN",-0.01575926251,-0.01598100027,-0.01624889082,-0.01649516709,-0.0166809794,-0.01677004177
"REMIND-MAgPIE 3.2-4.6","Nationally Determined Contributions (NDCs)","FRA",-0.01852530495,-0.01915968304,-0.01976402801,-0.02022613045,-0.02051831505,-0.02066244008
"REMIND-MAgPIE 3.2-4.6","Nationally Determined Contributions (NDCs)","DEU",-0.01779283933,-0.01836126654,-0.01893745219,-0.01939593964,-0.01969559876,-0.01984615516
"REMIND-MAgPIE 3.2-4.6","Nationally Determined Contributions (NDCs)","GRC",-0.03375315916,-0.03409472319,-0.03458589839,-0.03523621153,-0.03587187109,-0.0364926191
"REMIND-MAgPIE 3.2-4.6","Nationally Determined Contributions (NDCs)","HKG",-0.03160040185,-0.0332092548,-0.03496997704,-0.03654724858,-0.0378699407,-0.03888186279
"REMIND-MAgPIE 3.2-4.6","Nationally Determined Contributions (NDCs)","HUN",-0.00832131565,-0.00851718697,-0.00885317904,-0.00927788102,-0.00960525284,-0.00975856293
"REMIND-MAgPIE 3.2-4.6","Nationally Determined Contributions (NDCs)","IND",-0.04275097343,-0.04420783206,-0.04574401175,-0.04712212829,-0.04825653984,-0.04907667142
"REMIND-MAgPIE 3.2-4.6","Nationally Determined Contributions (NDCs)","IDN",-0.0293517694,-0.02993532997,-0.03057562788,-0.03109151108,-0.03149196256,-0.03170030449
"REMIND-MAgPIE 3.2-4.6","Nationally Determined Contributions (NDCs)","IRL",-0.01648338029,-0.01669364092,-0.01688867594,-0.01696027943,-0.01693474296,-0.01683888629
"REMIND-MAgPIE 3.2-4.6","Nationally Determined Contributions (NDCs)","ITA",-0.0217348285,-0.0220379283,-0.02239442144,-0.02270571597,-0.02289591013,-0.02295499603
"REMIND-MAgPIE 3.2-4.6","Nationally Determined Contributions (NDCs)","JPN",-0.02561813781,-0.02636461159,-0.0271699191,-0.02788321854,-0.02847334824,-0.02887744342
"REMIND-MAgPIE 3.2-4.6","Nationally Determined Contributions (NDCs)",NA,-0.03009472588,-0.03102881329,-0.0319851977,-0.0328515344,-0.0336279009,-0.03427992552
"REMIND-MAgPIE 3.2-4.6","Nationally Determined Contributions (NDCs)","LVA",-0.01184389528,-0.01193953599,-0.01209656493,-0.01221080453,-0.01227042945,-0.01225369317
"REMIND-MAgPIE 3.2-4.6","Nationally Determined Contributions (NDCs)","LTU",-0.01294296141,-0.01311960531,-0.01339095859,-0.0136580007,-0.01386352574,-0.01394335721
"REMIND-MAgPIE 3.2-4.6","Nationally Determined Contributions (NDCs)","MYS",-0.03138832523,-0.03244367955,-0.03355935452,-0.03446588,-0.03514622194,-0.03556973171
"REMIND-MAgPIE 3.2-4.6","Nationally Determined Contributions (NDCs)","MEX",-0.0276145426,-0.02793474908,-0.02835035342,-0.02876095372,-0.02907963523,-0.02920363731
"REMIND-MAgPIE 3.2-4.6","Nationally Determined Contributions (NDCs)",NA,-0.05063758721,-0.05230925389,-0.05405922882,-0.05577990581,-0.05735091982,-0.05857927293
